validator,fpr,tpr,auc
GNN Anomaly Detector,0.050833333333333335,0.4866666666666667,0.9149458333333333
GNN Anomaly Detector,0.050833333333333335,0.49,0.9149458333333333
GNN Anomaly Detector,0.05125,0.49,0.9149458333333333
GNN Anomaly Detector,0.05125,0.49333333333333335,0.9149458333333333
GNN Anomaly Detector,0.0525,0.49333333333333335,0.9149458333333333
GNN Anomaly Detector,0.0525,0.495,0.9149458333333333
GNN Anomaly Detector,0.05291666666666667,0.495,0.9149458333333333
GNN Anomaly Detector,0.05291666666666667,0.49833333333333335,0.9149458333333333
GNN Anomaly Detector,0.05333333333333334,0.49833333333333335,0.9149458333333333
GNN Anomaly Detector,0.05333333333333334,0.5,0.9149458333333333
GNN Anomaly Detector,0.05375,0.5,0.9149458333333333
GNN Anomaly Detector,0.05375,0.51,0.9149458333333333
GNN Anomaly Detector,0.05416666666666667,0.51,0.9149458333333333
GNN Anomaly Detector,0.05416666666666667,0.515,0.9149458333333333
GNN Anomaly Detector,0.05458333333333333,0.515,0.9149458333333333
GNN Anomaly Detector,0.05458333333333333,0.5216666666666666,0.9149458333333333
GNN Anomaly Detector,0.056666666666666664,0.5216666666666666,0.9149458333333333
GNN Anomaly Detector,0.056666666666666664,0.5233333333333333,0.9149458333333333
GNN Anomaly Detector,0.05708333333333333,0.5233333333333333,0.9149458333333333
GNN Anomaly Detector,0.05708333333333333,0.5266666666666666,0.9149458333333333
GNN Anomaly Detector,0.057916666666666665,0.5266666666666666,0.9149458333333333
GNN Anomaly Detector,0.057916666666666665,0.53,0.9149458333333333
GNN Anomaly Detector,0.05875,0.53,0.9149458333333333
GNN Anomaly Detector,0.05875,0.5333333333333333,0.9149458333333333
GNN Anomaly Detector,0.059583333333333335,0.5333333333333333,0.9149458333333333
GNN Anomaly Detector,0.059583333333333335,0.535,0.9149458333333333
GNN Anomaly Detector,0.06,0.535,0.9149458333333333
GNN Anomaly Detector,0.06,0.5366666666666666,0.9149458333333333
GNN Anomaly Detector,0.06041666666666667,0.5366666666666666,0.9149458333333333
GNN Anomaly Detector,0.06041666666666667,0.545,0.9149458333333333
GNN Anomaly Detector,0.060833333333333336,0.545,0.9149458333333333
GNN Anomaly Detector,0.060833333333333336,0.5466666666666666,0.9149458333333333
GNN Anomaly Detector,0.06166666666666667,0.5466666666666666,0.9149458333333333
GNN Anomaly Detector,0.06166666666666667,0.56,0.9149458333333333
GNN Anomaly Detector,0.0625,0.56,0.9149458333333333
GNN Anomaly Detector,0.0625,0.5633333333333334,0.9149458333333333
